,Prolific ID,test_index,num_feats,Correct Response,test_key_resp.corr,test_key_resp.rt,test_key_resp.keys,graph_type,dims
887,662aabe46aafa6e250421de1,14.0,2.0,left,1.0,0.7615,left,unstructured,odd
888,662aabe46aafa6e250421de1,7.0,1.0,left,0.0,0.7286,right,unstructured,odd
889,662aabe46aafa6e250421de1,35.0,3.0,left,1.0,0.8076,left,unstructured,odd
890,662aabe46aafa6e250421de1,36.0,4.0,right,1.0,0.8227,right,unstructured,odd
891,662aabe46aafa6e250421de1,34.0,3.0,right,1.0,0.7128,right,unstructured,odd
892,662aabe46aafa6e250421de1,1.0,1.0,left,1.0,1.1599,left,unstructured,odd
893,662aabe46aafa6e250421de1,5.0,1.0,left,1.0,1.1918,left,unstructured,odd
894,662aabe46aafa6e250421de1,38.0,4.0,right,1.0,0.7924,right,unstructured,odd
895,662aabe46aafa6e250421de1,47.0,4.0,left,1.0,0.7953,left,unstructured,odd
896,662aabe46aafa6e250421de1,31.0,3.0,right,1.0,1.3401,right,unstructured,odd
897,662aabe46aafa6e250421de1,13.0,2.0,right,1.0,1.4533,right,unstructured,odd
898,662aabe46aafa6e250421de1,44.0,4.0,right,1.0,1.099,right,unstructured,odd
899,662aabe46aafa6e250421de1,45.0,4.0,right,1.0,0.9811,right,unstructured,odd
900,662aabe46aafa6e250421de1,26.0,3.0,right,1.0,0.8929,right,unstructured,odd
901,662aabe46aafa6e250421de1,2.0,1.0,left,1.0,2.2972,left,unstructured,odd
902,662aabe46aafa6e250421de1,10.0,1.0,left,1.0,0.9183,left,unstructured,odd
903,662aabe46aafa6e250421de1,27.0,3.0,left,1.0,0.93,left,unstructured,odd
904,662aabe46aafa6e250421de1,39.0,4.0,right,1.0,0.9341,right,unstructured,odd
905,662aabe46aafa6e250421de1,32.0,3.0,right,1.0,0.8749,right,unstructured,odd
906,662aabe46aafa6e250421de1,12.0,2.0,right,1.0,0.861,right,unstructured,odd
907,662aabe46aafa6e250421de1,6.0,1.0,right,1.0,0.6761,right,unstructured,odd
908,662aabe46aafa6e250421de1,23.0,2.0,right,1.0,0.7781,right,unstructured,odd
909,662aabe46aafa6e250421de1,42.0,4.0,right,1.0,0.6658,right,unstructured,odd
910,662aabe46aafa6e250421de1,20.0,2.0,right,1.0,1.9064,right,unstructured,odd
911,662aabe46aafa6e250421de1,11.0,1.0,left,0.0,1.1239,right,unstructured,odd
912,669d9f8f7da9acc4b684c9cd,22.0,2.0,right,0.0,9.1769,left,unstructured,odd
913,669d9f8f7da9acc4b684c9cd,26.0,3.0,left,0.0,16.7666,right,unstructured,odd
914,669d9f8f7da9acc4b684c9cd,23.0,2.0,right,0.0,8.9757,left,unstructured,odd
915,669d9f8f7da9acc4b684c9cd,32.0,3.0,right,0.0,8.9507,left,unstructured,odd
916,669d9f8f7da9acc4b684c9cd,24.0,3.0,right,0.0,6.5627,left,unstructured,odd
917,669d9f8f7da9acc4b684c9cd,31.0,3.0,left,0.0,7.658,right,unstructured,odd
918,669d9f8f7da9acc4b684c9cd,35.0,3.0,left,0.0,3.485,right,unstructured,odd
919,669d9f8f7da9acc4b684c9cd,12.0,2.0,right,1.0,28.8827,right,unstructured,odd
920,669d9f8f7da9acc4b684c9cd,18.0,2.0,left,1.0,2.3466,left,unstructured,odd
921,669d9f8f7da9acc4b684c9cd,15.0,2.0,right,1.0,5.9059,right,unstructured,odd
922,669d9f8f7da9acc4b684c9cd,8.0,1.0,left,1.0,1.5163,left,unstructured,odd
923,669d9f8f7da9acc4b684c9cd,0.0,1.0,right,1.0,4.7029,right,unstructured,odd
924,669d9f8f7da9acc4b684c9cd,36.0,4.0,left,1.0,2.5121,left,unstructured,odd
925,669d9f8f7da9acc4b684c9cd,19.0,2.0,right,1.0,7.9714,right,unstructured,odd
926,669d9f8f7da9acc4b684c9cd,17.0,2.0,left,1.0,2.958,left,unstructured,odd
927,669d9f8f7da9acc4b684c9cd,16.0,2.0,left,1.0,7.544,left,unstructured,odd
928,669d9f8f7da9acc4b684c9cd,44.0,4.0,left,1.0,2.7951,left,unstructured,odd
929,669d9f8f7da9acc4b684c9cd,14.0,2.0,right,1.0,8.6343,right,unstructured,odd
930,669d9f8f7da9acc4b684c9cd,29.0,3.0,right,1.0,7.1411,right,unstructured,odd
931,669d9f8f7da9acc4b684c9cd,40.0,4.0,right,1.0,1.8184,right,unstructured,odd
932,669d9f8f7da9acc4b684c9cd,20.0,2.0,right,1.0,3.6856,right,unstructured,odd
933,669d9f8f7da9acc4b684c9cd,46.0,4.0,left,1.0,13.5104,left,unstructured,odd
934,669d9f8f7da9acc4b684c9cd,1.0,1.0,left,0.0,27.5659,right,unstructured,odd
935,669d9f8f7da9acc4b684c9cd,10.0,1.0,left,0.0,3.117,right,unstructured,odd
936,669d9f8f7da9acc4b684c9cd,42.0,4.0,left,1.0,4.3614,left,unstructured,odd
937,669d9f8f7da9acc4b684c9cd,27.0,3.0,right,0.0,7.7162,left,unstructured,odd
938,669d9f8f7da9acc4b684c9cd,6.0,1.0,right,1.0,9.5306,right,unstructured,odd
939,669d9f8f7da9acc4b684c9cd,13.0,2.0,left,0.0,27.2884,right,unstructured,odd
940,669d9f8f7da9acc4b684c9cd,33.0,3.0,right,0.0,6.2885,left,unstructured,odd
941,669d9f8f7da9acc4b684c9cd,7.0,1.0,left,0.0,3.8319,right,unstructured,odd
942,669d9f8f7da9acc4b684c9cd,3.0,1.0,left,0.0,11.2157,right,unstructured,odd
943,669d9f8f7da9acc4b684c9cd,30.0,3.0,left,0.0,3.9724,right,unstructured,odd
944,669d9f8f7da9acc4b684c9cd,9.0,1.0,left,0.0,2.7751,right,unstructured,odd
945,669d9f8f7da9acc4b684c9cd,11.0,1.0,right,0.0,6.143,left,unstructured,odd
946,669d9f8f7da9acc4b684c9cd,39.0,4.0,right,0.0,3.2605,left,unstructured,odd
947,669d9f8f7da9acc4b684c9cd,34.0,3.0,left,1.0,3.7465,left,unstructured,odd
948,669d9f8f7da9acc4b684c9cd,21.0,2.0,right,0.0,6.731,left,unstructured,odd
949,669d9f8f7da9acc4b684c9cd,45.0,4.0,left,1.0,8.9365,left,unstructured,odd
950,669d9f8f7da9acc4b684c9cd,38.0,4.0,right,0.0,15.5263,left,unstructured,odd
951,669d9f8f7da9acc4b684c9cd,28.0,3.0,right,0.0,3.76,left,unstructured,odd
952,669d9f8f7da9acc4b684c9cd,4.0,1.0,left,1.0,4.3175,left,unstructured,odd
953,669d9f8f7da9acc4b684c9cd,25.0,3.0,left,0.0,11.963,right,unstructured,odd
954,669d9f8f7da9acc4b684c9cd,37.0,4.0,left,1.0,9.1859,left,unstructured,odd
955,669d9f8f7da9acc4b684c9cd,5.0,1.0,right,0.0,13.4625,left,unstructured,odd
956,669d9f8f7da9acc4b684c9cd,47.0,4.0,right,0.0,6.6717,left,unstructured,odd
957,669d9f8f7da9acc4b684c9cd,43.0,4.0,right,0.0,6.1387,left,unstructured,odd
958,669d9f8f7da9acc4b684c9cd,41.0,4.0,right,0.0,4.8743,left,unstructured,odd
959,669d9f8f7da9acc4b684c9cd,2.0,1.0,left,0.0,4.581,right,unstructured,odd
960,668a1359a9a5254e57f85222,17.0,2.0,right,1.0,6.1992,right,unstructured,odd
961,668a1359a9a5254e57f85222,9.0,1.0,right,1.0,7.6379,right,unstructured,odd
962,668a1359a9a5254e57f85222,7.0,1.0,left,1.0,4.194,left,unstructured,odd
963,668a1359a9a5254e57f85222,5.0,1.0,right,1.0,4.5409,right,unstructured,odd
964,668a1359a9a5254e57f85222,46.0,4.0,left,1.0,6.6468,left,unstructured,odd
965,668a1359a9a5254e57f85222,32.0,3.0,right,1.0,3.2704,right,unstructured,odd
966,668a1359a9a5254e57f85222,19.0,2.0,left,1.0,4.0558,left,unstructured,odd
967,668a1359a9a5254e57f85222,12.0,2.0,right,0.0,6.8108,left,unstructured,odd
968,668a1359a9a5254e57f85222,37.0,4.0,right,1.0,5.3993,right,unstructured,odd
969,668a1359a9a5254e57f85222,10.0,1.0,right,1.0,3.7992,right,unstructured,odd
970,668a1359a9a5254e57f85222,36.0,4.0,right,1.0,3.821,right,unstructured,odd
971,668a1359a9a5254e57f85222,33.0,3.0,left,1.0,2.9039,left,unstructured,odd
972,668a1359a9a5254e57f85222,30.0,3.0,right,1.0,3.2402,right,unstructured,odd
973,668a1359a9a5254e57f85222,11.0,1.0,left,1.0,4.0201,left,unstructured,odd
974,668a1359a9a5254e57f85222,31.0,3.0,right,1.0,3.6859,right,unstructured,odd
975,668a1359a9a5254e57f85222,28.0,3.0,left,1.0,4.5611,left,unstructured,odd
976,668a1359a9a5254e57f85222,26.0,3.0,right,1.0,3.3458,right,unstructured,odd
977,668a1359a9a5254e57f85222,2.0,1.0,left,0.0,3.2236,right,unstructured,odd
978,668a1359a9a5254e57f85222,25.0,3.0,right,1.0,3.6306,right,unstructured,odd
979,668a1359a9a5254e57f85222,29.0,3.0,left,1.0,5.5972,left,unstructured,odd
980,668a1359a9a5254e57f85222,24.0,3.0,left,1.0,4.2757,left,unstructured,odd
981,668a1359a9a5254e57f85222,34.0,3.0,left,1.0,4.3335,left,unstructured,odd
982,668a1359a9a5254e57f85222,1.0,1.0,right,1.0,3.754,right,unstructured,odd
983,668a1359a9a5254e57f85222,38.0,4.0,right,1.0,3.5461,right,unstructured,odd
984,668a1359a9a5254e57f85222,0.0,1.0,left,1.0,2.4592,left,unstructured,odd
985,668a1359a9a5254e57f85222,40.0,4.0,right,1.0,3.4128,right,unstructured,odd
986,668a1359a9a5254e57f85222,13.0,2.0,left,1.0,3.3459,left,unstructured,odd
987,668a1359a9a5254e57f85222,41.0,4.0,left,1.0,2.7565,left,unstructured,odd
988,668a1359a9a5254e57f85222,47.0,4.0,left,1.0,5.0634,left,unstructured,odd
989,668a1359a9a5254e57f85222,42.0,4.0,right,1.0,3.9058,right,unstructured,odd
990,668a1359a9a5254e57f85222,3.0,1.0,left,1.0,3.5283,left,unstructured,odd
991,668a1359a9a5254e57f85222,45.0,4.0,left,1.0,5.8822,left,unstructured,odd
992,668a1359a9a5254e57f85222,43.0,4.0,left,1.0,5.4568,left,unstructured,odd
993,668a1359a9a5254e57f85222,8.0,1.0,left,1.0,12.7952,left,unstructured,odd
994,668a1359a9a5254e57f85222,4.0,1.0,left,1.0,5.6117,left,unstructured,odd
995,668a1359a9a5254e57f85222,20.0,2.0,left,1.0,3.8386,left,unstructured,odd
996,668a1359a9a5254e57f85222,27.0,3.0,left,1.0,3.9802,left,unstructured,odd
997,668a1359a9a5254e57f85222,22.0,2.0,right,1.0,3.1535,right,unstructured,odd
998,668a1359a9a5254e57f85222,6.0,1.0,left,1.0,4.5009,left,unstructured,odd
999,668a1359a9a5254e57f85222,16.0,2.0,left,1.0,3.1572,left,unstructured,odd
1000,668a1359a9a5254e57f85222,44.0,4.0,right,1.0,3.7759,right,unstructured,odd
1001,668a1359a9a5254e57f85222,18.0,2.0,right,1.0,4.0365,right,unstructured,odd
1002,668a1359a9a5254e57f85222,14.0,2.0,left,1.0,7.2606,left,unstructured,odd
1003,668a1359a9a5254e57f85222,23.0,2.0,right,1.0,9.0658,right,unstructured,odd
1004,668a1359a9a5254e57f85222,15.0,2.0,right,1.0,2.005,right,unstructured,odd
1005,668a1359a9a5254e57f85222,35.0,3.0,right,1.0,2.1693,right,unstructured,odd
1006,668a1359a9a5254e57f85222,21.0,2.0,right,1.0,2.4724,right,unstructured,odd
1007,668a1359a9a5254e57f85222,39.0,4.0,left,1.0,2.6951,left,unstructured,odd
1008,603ecd847a63f50124aa5822,21.0,2.0,left,0.0,3.5364,right,unstructured,odd
1009,603ecd847a63f50124aa5822,18.0,2.0,right,1.0,2.521,right,unstructured,odd
1010,603ecd847a63f50124aa5822,25.0,3.0,right,0.0,6.0919,left,unstructured,odd
1011,603ecd847a63f50124aa5822,9.0,1.0,right,1.0,6.3235,right,unstructured,odd
1012,603ecd847a63f50124aa5822,8.0,1.0,right,0.0,1.7964,left,unstructured,odd
1013,603ecd847a63f50124aa5822,19.0,2.0,left,0.0,3.309,right,unstructured,odd
1014,603ecd847a63f50124aa5822,27.0,3.0,left,0.0,2.3283,right,unstructured,odd
1015,603ecd847a63f50124aa5822,34.0,3.0,right,0.0,4.3295,left,unstructured,odd
1016,603ecd847a63f50124aa5822,40.0,4.0,left,0.0,2.5734,right,unstructured,odd
1017,603ecd847a63f50124aa5822,5.0,1.0,left,1.0,2.825,left,unstructured,odd
1018,603ecd847a63f50124aa5822,20.0,2.0,left,1.0,5.6516,left,unstructured,odd
1019,603ecd847a63f50124aa5822,45.0,4.0,left,1.0,1.912,left,unstructured,odd
1020,603ecd847a63f50124aa5822,17.0,2.0,left,1.0,4.3808,left,unstructured,odd
1021,603ecd847a63f50124aa5822,28.0,3.0,left,1.0,1.7076,left,unstructured,odd
1022,603ecd847a63f50124aa5822,33.0,3.0,right,1.0,1.6226,right,unstructured,odd
1023,603ecd847a63f50124aa5822,1.0,1.0,left,1.0,3.8481,left,unstructured,odd
1024,603ecd847a63f50124aa5822,24.0,3.0,left,1.0,2.0629,left,unstructured,odd
1025,603ecd847a63f50124aa5822,44.0,4.0,left,1.0,1.584,left,unstructured,odd
1026,603ecd847a63f50124aa5822,47.0,4.0,right,1.0,1.2654,right,unstructured,odd
1027,603ecd847a63f50124aa5822,0.0,1.0,right,0.0,2.4113,left,unstructured,odd
1028,603ecd847a63f50124aa5822,3.0,1.0,left,1.0,1.869,left,unstructured,odd
1029,603ecd847a63f50124aa5822,38.0,4.0,right,1.0,1.4876,right,unstructured,odd
1030,603ecd847a63f50124aa5822,36.0,4.0,left,1.0,1.7896,left,unstructured,odd
1031,603ecd847a63f50124aa5822,29.0,3.0,left,1.0,1.6441,left,unstructured,odd
1032,603ecd847a63f50124aa5822,32.0,3.0,right,1.0,1.9128,right,unstructured,odd
1033,603ecd847a63f50124aa5822,31.0,3.0,right,1.0,6.5769,right,unstructured,odd
1034,603ecd847a63f50124aa5822,37.0,4.0,right,1.0,1.6108,right,unstructured,odd
1035,603ecd847a63f50124aa5822,13.0,2.0,right,1.0,1.5811,right,unstructured,odd
1036,603ecd847a63f50124aa5822,10.0,1.0,right,1.0,1.7655,right,unstructured,odd
1037,603ecd847a63f50124aa5822,39.0,4.0,left,1.0,2.6884,left,unstructured,odd
1038,603ecd847a63f50124aa5822,23.0,2.0,left,1.0,2.4176,left,unstructured,odd
1039,603ecd847a63f50124aa5822,41.0,4.0,left,1.0,2.3235,left,unstructured,odd
1040,603ecd847a63f50124aa5822,7.0,1.0,right,1.0,3.1485,right,unstructured,odd
1041,603ecd847a63f50124aa5822,12.0,2.0,right,1.0,2.2192,right,unstructured,odd
1042,603ecd847a63f50124aa5822,11.0,1.0,left,1.0,2.7385,left,unstructured,odd
1043,603ecd847a63f50124aa5822,14.0,2.0,right,1.0,3.274,right,unstructured,odd
1044,603ecd847a63f50124aa5822,6.0,1.0,right,1.0,1.5034,right,unstructured,odd
1045,603ecd847a63f50124aa5822,46.0,4.0,left,1.0,2.2414,left,unstructured,odd
1046,603ecd847a63f50124aa5822,42.0,4.0,right,1.0,1.1491,right,unstructured,odd
1047,603ecd847a63f50124aa5822,35.0,3.0,right,1.0,1.5379,right,unstructured,odd
1048,603ecd847a63f50124aa5822,43.0,4.0,right,1.0,1.5106,right,unstructured,odd
1049,603ecd847a63f50124aa5822,16.0,2.0,left,1.0,3.5446,left,unstructured,odd
1050,603ecd847a63f50124aa5822,30.0,3.0,left,1.0,1.0466,left,unstructured,odd
1051,603ecd847a63f50124aa5822,22.0,2.0,right,1.0,2.3276,right,unstructured,odd
1052,603ecd847a63f50124aa5822,15.0,2.0,left,1.0,1.0333,left,unstructured,odd
1053,603ecd847a63f50124aa5822,26.0,3.0,left,1.0,1.1681,left,unstructured,odd
1054,603ecd847a63f50124aa5822,2.0,1.0,left,0.0,2.2516,right,unstructured,odd
1055,603ecd847a63f50124aa5822,4.0,1.0,right,0.0,1.6306,left,unstructured,odd
1056,668f868ca8ed350a946cf934,45.0,4.0,right,0.0,1.1512,left,unstructured,odd
1057,668f868ca8ed350a946cf934,38.0,4.0,left,0.0,1.1049,right,unstructured,odd
1058,668f868ca8ed350a946cf934,3.0,1.0,right,0.0,2.5062,left,unstructured,odd
1059,668f868ca8ed350a946cf934,8.0,1.0,left,0.0,3.917,right,unstructured,odd
1060,668f868ca8ed350a946cf934,12.0,2.0,left,0.0,1.4941,right,unstructured,odd
1061,668f868ca8ed350a946cf934,42.0,4.0,left,0.0,4.3402,right,unstructured,odd
1062,668f868ca8ed350a946cf934,26.0,3.0,left,1.0,8.5269,left,unstructured,odd
1063,668f868ca8ed350a946cf934,29.0,3.0,left,1.0,1.6303,left,unstructured,odd
1064,668f868ca8ed350a946cf934,16.0,2.0,right,0.0,1.2095,left,unstructured,odd
1065,668f868ca8ed350a946cf934,21.0,2.0,right,0.0,1.9161,left,unstructured,odd
1066,668f868ca8ed350a946cf934,14.0,2.0,right,1.0,1.8232,right,unstructured,odd
1067,668f868ca8ed350a946cf934,35.0,3.0,left,1.0,1.5606,left,unstructured,odd
1068,668f868ca8ed350a946cf934,17.0,2.0,right,1.0,2.1434,right,unstructured,odd
1069,668f868ca8ed350a946cf934,27.0,3.0,left,1.0,1.5921,left,unstructured,odd
1070,668f868ca8ed350a946cf934,47.0,4.0,left,0.0,1.9307,right,unstructured,odd
1071,668f868ca8ed350a946cf934,40.0,4.0,left,0.0,1.4541,right,unstructured,odd
1072,668f868ca8ed350a946cf934,18.0,2.0,right,1.0,0.8537,right,unstructured,odd
1073,668f868ca8ed350a946cf934,30.0,3.0,left,1.0,0.7794,left,unstructured,odd
1074,668f868ca8ed350a946cf934,0.0,1.0,right,1.0,2.2872,right,unstructured,odd
1075,668f868ca8ed350a946cf934,11.0,1.0,left,1.0,2.2747,left,unstructured,odd
1076,668f868ca8ed350a946cf934,44.0,4.0,left,1.0,2.0879,left,unstructured,odd
1077,668f868ca8ed350a946cf934,25.0,3.0,right,0.0,1.2739,left,unstructured,odd
1078,668f868ca8ed350a946cf934,41.0,4.0,left,1.0,1.5295,left,unstructured,odd
1079,668f868ca8ed350a946cf934,36.0,4.0,right,0.0,1.4738,left,unstructured,odd
1080,668f868ca8ed350a946cf934,13.0,2.0,left,0.0,0.7889,right,unstructured,odd
1081,668f868ca8ed350a946cf934,22.0,2.0,left,0.0,0.805,right,unstructured,odd
1082,668f868ca8ed350a946cf934,34.0,3.0,left,0.0,1.4189,right,unstructured,odd
1083,668f868ca8ed350a946cf934,15.0,2.0,right,0.0,1.0374,left,unstructured,odd
1084,668f868ca8ed350a946cf934,23.0,2.0,left,1.0,1.3795,left,unstructured,odd
1085,668f868ca8ed350a946cf934,37.0,4.0,right,1.0,1.4751,right,unstructured,odd
1086,668f868ca8ed350a946cf934,9.0,1.0,left,1.0,1.1172,left,unstructured,odd
1087,668f868ca8ed350a946cf934,2.0,1.0,right,1.0,0.8903,right,unstructured,odd
1088,668f868ca8ed350a946cf934,33.0,3.0,right,1.0,1.1893,right,unstructured,odd
1089,668f868ca8ed350a946cf934,19.0,2.0,left,1.0,1.2598,left,unstructured,odd
1090,668f868ca8ed350a946cf934,32.0,3.0,right,0.0,2.7977,left,unstructured,odd
1091,668f868ca8ed350a946cf934,39.0,4.0,right,1.0,0.9575,right,unstructured,odd
1092,668f868ca8ed350a946cf934,31.0,3.0,right,1.0,1.0238,right,unstructured,odd
1093,668f868ca8ed350a946cf934,4.0,1.0,right,1.0,0.8365,right,unstructured,odd
1094,668f868ca8ed350a946cf934,46.0,4.0,right,1.0,1.1754,right,unstructured,odd
1095,668f868ca8ed350a946cf934,20.0,2.0,right,1.0,0.8878,right,unstructured,odd
1096,668f868ca8ed350a946cf934,1.0,1.0,right,0.0,1.1735,left,unstructured,odd
1097,668f868ca8ed350a946cf934,28.0,3.0,left,1.0,0.9571,left,unstructured,odd
1098,668f868ca8ed350a946cf934,6.0,1.0,left,1.0,0.9797,left,unstructured,odd
1099,668f868ca8ed350a946cf934,5.0,1.0,left,0.0,0.878,right,unstructured,odd
1100,668f868ca8ed350a946cf934,10.0,1.0,right,1.0,0.7929,right,unstructured,odd
1101,668f868ca8ed350a946cf934,43.0,4.0,left,1.0,0.7542,left,unstructured,odd
1102,668f868ca8ed350a946cf934,7.0,1.0,right,1.0,0.8739,right,unstructured,odd
1103,668f868ca8ed350a946cf934,24.0,3.0,left,0.0,1.7628,right,unstructured,odd
1104,665f3af33864489421cd15ae,47.0,4.0,right,0.0,2.2326,left,unstructured,even
1105,665f3af33864489421cd15ae,31.0,3.0,right,0.0,1.2232,left,unstructured,even
1106,665f3af33864489421cd15ae,17.0,2.0,left,0.0,0.7265,right,unstructured,even
1107,665f3af33864489421cd15ae,25.0,3.0,right,0.0,0.9291,left,unstructured,even
1108,665f3af33864489421cd15ae,12.0,2.0,right,0.0,1.002,left,unstructured,even
1109,665f3af33864489421cd15ae,21.0,2.0,right,0.0,0.9642,left,unstructured,even
1110,665f3af33864489421cd15ae,44.0,4.0,right,0.0,1.0706,left,unstructured,even
1111,665f3af33864489421cd15ae,29.0,3.0,left,0.0,1.0857,right,unstructured,even
1112,665f3af33864489421cd15ae,6.0,1.0,left,0.0,1.114,right,unstructured,even
1113,665f3af33864489421cd15ae,34.0,3.0,left,0.0,1.4304,right,unstructured,even
1114,665f3af33864489421cd15ae,32.0,3.0,left,0.0,0.8972,right,unstructured,even
1115,665f3af33864489421cd15ae,11.0,1.0,right,0.0,2.5246,left,unstructured,even
1116,665f3af33864489421cd15ae,43.0,4.0,left,0.0,1.9984,right,unstructured,even
1117,665f3af33864489421cd15ae,20.0,2.0,right,0.0,1.0521,left,unstructured,even
1118,665f3af33864489421cd15ae,24.0,3.0,left,0.0,1.0454,right,unstructured,even
1119,665f3af33864489421cd15ae,36.0,4.0,left,0.0,1.0196,right,unstructured,even
1120,665f3af33864489421cd15ae,18.0,2.0,right,0.0,0.9801,left,unstructured,even
1121,665f3af33864489421cd15ae,2.0,1.0,right,0.0,0.8847,left,unstructured,even
1122,665f3af33864489421cd15ae,22.0,2.0,right,0.0,1.0287,left,unstructured,even
1123,665f3af33864489421cd15ae,46.0,4.0,left,0.0,0.9745,right,unstructured,even
1124,665f3af33864489421cd15ae,37.0,4.0,left,0.0,1.3777,right,unstructured,even
1125,665f3af33864489421cd15ae,3.0,1.0,right,0.0,1.4042,left,unstructured,even
1126,665f3af33864489421cd15ae,26.0,3.0,right,0.0,0.7865,left,unstructured,even
1127,665f3af33864489421cd15ae,41.0,4.0,right,0.0,0.9698,left,unstructured,even
1128,665f3af33864489421cd15ae,8.0,1.0,right,0.0,1.2893,left,unstructured,even
1129,665f3af33864489421cd15ae,1.0,1.0,left,0.0,0.9005,right,unstructured,even
1130,665f3af33864489421cd15ae,13.0,2.0,left,0.0,1.0001,right,unstructured,even
1131,665f3af33864489421cd15ae,15.0,2.0,right,0.0,0.8769,left,unstructured,even
1132,665f3af33864489421cd15ae,23.0,2.0,right,0.0,0.7433,left,unstructured,even
1133,665f3af33864489421cd15ae,35.0,3.0,left,0.0,0.9251,right,unstructured,even
1134,665f3af33864489421cd15ae,30.0,3.0,left,0.0,0.8164,right,unstructured,even
1135,665f3af33864489421cd15ae,4.0,1.0,right,0.0,0.9642,left,unstructured,even
1136,665f3af33864489421cd15ae,9.0,1.0,right,0.0,1.0165,left,unstructured,even
1137,665f3af33864489421cd15ae,0.0,1.0,left,0.0,5.3224,right,unstructured,even
1138,665f3af33864489421cd15ae,45.0,4.0,left,0.0,2.9193,right,unstructured,even
1139,665f3af33864489421cd15ae,5.0,1.0,left,0.0,1.135,right,unstructured,even
1140,665f3af33864489421cd15ae,27.0,3.0,left,0.0,2.1309,right,unstructured,even
1141,665f3af33864489421cd15ae,7.0,1.0,left,0.0,1.034,right,unstructured,even
1142,665f3af33864489421cd15ae,40.0,4.0,left,0.0,0.7448,right,unstructured,even
1143,665f3af33864489421cd15ae,33.0,3.0,right,0.0,1.2365,left,unstructured,even
1144,665f3af33864489421cd15ae,39.0,4.0,left,0.0,0.9109,right,unstructured,even
1145,665f3af33864489421cd15ae,14.0,2.0,left,0.0,1.076,right,unstructured,even
1146,665f3af33864489421cd15ae,16.0,2.0,left,0.0,2.2032,right,unstructured,even
1147,665f3af33864489421cd15ae,38.0,4.0,right,0.0,0.9749,left,unstructured,even
1148,665f3af33864489421cd15ae,28.0,3.0,right,0.0,0.9477,left,unstructured,even
1149,665f3af33864489421cd15ae,10.0,1.0,right,0.0,5.5542,left,unstructured,even
1150,665f3af33864489421cd15ae,19.0,2.0,right,0.0,1.9093,left,unstructured,even
1151,665f3af33864489421cd15ae,42.0,4.0,left,0.0,1.0665,right,unstructured,even
1152,667b2667dd1211486c56657c,45.0,4.0,left,0.0,3.476,right,unstructured,even
1153,667b2667dd1211486c56657c,4.0,1.0,right,0.0,1.989,left,unstructured,even
1154,667b2667dd1211486c56657c,35.0,3.0,right,0.0,1.521,left,unstructured,even
1155,667b2667dd1211486c56657c,25.0,3.0,right,0.0,1.412,left,unstructured,even
1156,667b2667dd1211486c56657c,18.0,2.0,left,0.0,1.167,right,unstructured,even
1157,667b2667dd1211486c56657c,13.0,2.0,right,0.0,0.997,left,unstructured,even
1158,667b2667dd1211486c56657c,38.0,4.0,left,0.0,1.481,right,unstructured,even
1159,667b2667dd1211486c56657c,15.0,2.0,right,0.0,0.918,left,unstructured,even
1160,667b2667dd1211486c56657c,10.0,1.0,left,0.0,0.845,right,unstructured,even
1161,667b2667dd1211486c56657c,30.0,3.0,right,0.0,0.922,left,unstructured,even
1162,667b2667dd1211486c56657c,21.0,2.0,right,0.0,0.946,left,unstructured,even
1163,667b2667dd1211486c56657c,47.0,4.0,right,0.0,0.747,left,unstructured,even
1164,667b2667dd1211486c56657c,31.0,3.0,left,0.0,1.336,right,unstructured,even
1165,667b2667dd1211486c56657c,42.0,4.0,left,0.0,2.58,right,unstructured,even
1166,667b2667dd1211486c56657c,0.0,1.0,left,1.0,0.848,left,unstructured,even
1167,667b2667dd1211486c56657c,6.0,1.0,right,0.0,0.953,left,unstructured,even
1168,667b2667dd1211486c56657c,11.0,1.0,left,0.0,1.232,right,unstructured,even
